Date,Ave.T,Max.T,Min.T,Prec,S.L.Press,Wind.dir,dir,Wind.sp
21/05/2016,22.8,28.2,17.4,0,1017.6,7,N,7
20/05/2016,22.7,27.8,17.6,0,1015.6,307,NW,8
19/05/2016,21.3,27.1,15.5,0,1013.8,181,S,5
18/05/2016,21.3,26.5,16.1,0,1012.6,116,SE,7
17/05/2016,24.1,30.2,18,0,1009.6,138,SE,10
16/05/2016,22.6,30.5,14.6,0,1009.3,221,SW,12
15/05/2016,18.9,24.7,13.1,0,1014.3,260,W,9
14/05/2016,15.3,18.9,11.8,5.9,1017.2,178,S,6
13/05/2016,17.4,23.8,11.1,6.9,1019.9,125,SE,12
12/05/2016,21.6,24.7,18.5,0,1016.2,290,W,10
11/05/2016,22.1,28.6,15.7,0,999.2,58,NE,7
10/05/2016,20.1,25.5,14.7,0,1007.9,130,SE,9
09/05/2016,18.3,22.6,14,0,1012,101,E,8
08/05/2016,18.9,24.4,13.5,0,1011.5,151,SE,10
07/05/2016,18.9,24,13.8,0,1017.4,132,SE,6
06/05/2016,19.4,23.2,15.5,0,1015,351,N,10
05/05/2016,22.1,25.1,19,0,1006,47,NE,7
04/05/2016,20.6,28.9,12.4,0,1003.6,48,NE,8
03/05/2016,19.5,28,11,0,1004.7,284,W,11
02/05/2016,18.2,22.6,13.8,2.9,1008.3,2,N,9
01/05/2016,26.9,31.6,22.3,0,999.2,133,SE,14
30/06/2016,27,30.9,23.1,6.3,1002.8,257,W,11
29/06/2016,26.4,31.6,21.3,0,1003.5,71,E,7
28/06/2016,24.9,27.6,22.1,14.1,1004.2,350,N,5
27/06/2016,28.8,34.3,23.3,Tr,1001.3,167,S,9
26/06/2016,30.1,35,25.3,0,1004.1,153,SE,7
25/06/2016,29.1,35.1,23.2,0,1008.3,273,W,8
24/06/2016,27.8,34.3,21.3,0,1007.4,294,NW,11
23/06/2016,24.6,28.1,21.2,1.7,1005.7,238,SW,10
22/06/2016,31,38.1,23.9,3.5,1001.9,80,E,7
21/06/2016,30.4,36.3,24.5,Tr,1001.3,131,SE,6
20/06/2016,28.4,34.4,22.5,0,1001.3,303,NW,7
19/06/2016,27.4,31.6,23.3,1,1004.4,311,NW,6
18/06/2016,27.9,32.6,23.1,0,1005,356,N,7
17/06/2016,31.4,36.7,26.1,0,997.9,178,S,10
16/06/2016,29.5,35.7,23.3,0,997.8,251,W,9
15/06/2016,25.6,33.1,18,0,1002.8,259,W,7
14/06/2016,21.6,25,18.2,14.5,999.9,326,NW,6
13/06/2016,27.1,31.1,23.2,20.3,999.2,20,N,9
12/06/2016,27,33.3,20.7,0,1003.7,205,SW,8
11/06/2016,26.6,31.5,21.6,0,1007.7,318,NW,9
10/06/2016,29.2,35.4,23,0,1003.5,148,SE,7
09/06/2016,27.6,34.3,20.9,0,1003.1,155,SE,12
08/06/2016,25.9,33.3,18.6,0,1007.4,171,S,9
07/06/2016,22.4,24,20.7,0,1011.1,344,N,7
06/06/2016,24.1,29.6,18.6,0,1009.2,158,S,9
05/06/2016,21.8,23.1,20.5,0.3,1010.3,220,SW,5
04/06/2016,23.4,27,19.9,0.1,1007.2,145,SE,6
03/06/2016,23.6,25.8,21.5,0,1005.6,200,S,5
02/06/2016,24.8,30.3,19.2,0,1007.9,239,SW,5
01/06/2016,22.9,28,17.8,0,1012.3,348,N,6
31/07/2016,27.8,31.9,23.7,0,1007.8,97,E,8
30/07/2016,30.8,34.5,27.1,9.6,1007.1,244,SW,8
29/07/2016,28.8,33.1,24.5,0,1004.8,7,N,5
28/07/2016,28.8,32.9,24.6,0.4,1001.1,132,SE,7
27/07/2016,30.2,33.5,27,0,1001.3,159,S,9
26/07/2016,30.4,34.1,26.6,0,1003.5,18,N,6
25/07/2016,29.1,33.4,24.7,0,1002,315,NW,5
24/07/2016,30.8,33.9,27.6,32.3,1002.5,17,N,7
23/07/2016,30.6,34.2,26.9,0.1,1000.9,175,S,8
22/07/2016,26.9,31.1,22.6,0.2,1000.7,156,SE,5
21/07/2016,24.9,27.7,22,Tr,1000.9,359,N,3
20/07/2016,22,23.8,20.2,35.3,996.9,288,W,11
19/07/2016,23.8,24.7,22.8,276.9,1001.8,27,NE,15
18/07/2016,25.6,28.7,22.4,2.2,1006.5,338,N,3
17/07/2016,25,28.4,21.6,0,1007.2,4,N,7
16/07/2016,23.2,25.5,21,0.6,1003.9,169,S,8
15/07/2016,21.2,23.7,18.8,0,1003.3,219,SW,2
14/07/2016,24.2,27.5,21,55.6,1006.3,278,W,4
13/07/2016,26.9,31.9,21.9,0,1005,110,E,7
12/07/2016,25.2,28.2,22.2,12.2,1001.5,350,N,6
11/07/2016,29.9,34.9,24.9,7.7,998.5,159,S,8
10/07/2016,28.7,34.1,23.3,0,1002.3,186,S,10
09/07/2016,27.1,29.8,24.3,0,1005,194,S,6
08/07/2016,28.2,31,25.5,2.5,1006.6,40,NE,5
07/07/2016,27.6,32.3,23,0,1009.4,100,E,7
06/07/2016,27.4,32.7,22.2,0,1011.1,203,SW,6
05/07/2016,26.8,30.6,22.9,0,1010.8,168,S,7
04/07/2016,25.7,28.4,23,10,1007.9,305,NW,4
03/07/2016,27.7,30.4,25,0,1005.4,109,E,6
02/07/2016,26.9,31.9,21.8,0,1004.7,128,SE,7
01/07/2016,25.7,29.5,21.9,0,1004.5,348,N,9
31/08/2016,29.7,35.1,24.3,0,997.8,276,W,12
30/08/2016,27.4,32.2,22.6,0,1004.6,264,W,8
29/08/2016,25.9,31.6,20.1,0,1011.2,260,W,5
28/08/2016,26.4,32.1,20.8,0,1012.5,303,NW,10
27/08/2016,25.8,32.5,19,0,1013.4,280,W,9
26/08/2016,23.6,28.1,19,0,1016.4,337,NW,5
25/08/2016,26.2,28.1,24.3,0,1013.4,327,NW,6
24/08/2016,28.4,30.7,26.1,Tr,1004.1,0,N,5
23/08/2016,27.8,32.6,23,0,1005.1,204,SW,7
22/08/2016,27.6,31.8,23.5,0,1010.6,306,NW,5
21/08/2016,28,32.7,23.3,0,1010.1,175,S,6
20/08/2016,26.6,30.5,22.8,0,1008.7,215,SW,3
19/08/2016,27.6,31.2,24,0,1007.2,352,N,4
18/08/2016,24.4,26,22.7,1.7,1001.2,20,N,4
17/08/2016,24.1,25.3,22.9,0.6,1003.4,319,NW,4
16/08/2016,22.6,24.8,20.4,0,1005.6,256,W,4
15/08/2016,21.2,23,19.5,6.1,1008.8,305,NW,6
14/08/2016,24.3,26.3,22.3,9.5,1007.6,343,N,5
13/08/2016,27.6,30.2,25,2.8,1005.8,341,N,5
12/08/2016,31.3,35.5,27.1,10.7,1004.4,65,NE,7
11/08/2016,30.7,35.1,26.3,0,1005.7,133,SE,7
10/08/2016,28.4,32.4,24.5,0,1006.5,175,S,7
09/08/2016,26.6,30.6,22.6,0.4,1007.6,219,SW,3
08/08/2016,27.6,31.3,23.8,15,1009.3,12,N,9
07/08/2016,27.6,29.9,25.4,0,1008.2,345,N,9
06/08/2016,28.1,31.6,24.6,0,1005.3,148,SE,8
05/08/2016,28.6,31.4,25.8,2.4,1008.7,275,W,7
04/08/2016,29.2,32.7,25.7,0,1009.3,305,NW,6
03/08/2016,28.5,32.5,24.5,0,1009.7,194,S,8
02/08/2016,29.4,33.2,25.7,0,1009.4,33,NE,7
01/08/2016,28.2,29.9,26.5,0,1008.8,18,N,7
30/09/2016,20.2,25.6,14.9,0,1014.7,134,SE,3
29/09/2016,16.7,22.2,11.2,0,1018.1,139,SE,5
28/09/2016,17.4,20.5,14.2,0,1024.7,343,N,6
27/09/2016,20.4,22.2,18.6,0,1022.8,24,NE,6
26/09/2016,21.4,23.2,19.7,Tr,1013.7,244,SW,3
25/09/2016,22.6,25.8,19.5,2.1,1013.2,339,N,5
24/09/2016,23.2,27.4,19.1,0,1009.8,222,SW,4
23/09/2016,24.1,28.4,19.8,0,1010.6,66,NE,6
22/09/2016,22.2,26.6,17.9,0,1013.3,185,S,5
21/09/2016,21,26.1,15.9,0,1017.6,325,NW,5
20/09/2016,20.2,25.3,15.2,0,1019.8,203,SW,7
19/09/2016,21.1,25.1,17.1,0,1021.8,250,W,6
18/09/2016,18.6,20.5,16.8,5.5,1020.7,10,N,3
17/09/2016,23.2,25.7,20.7,16.3,1017.7,360,N,9
16/09/2016,26.8,31.8,21.7,0,1012.4,178,S,6
15/09/2016,26.1,31,21.2,0,1013.3,208,SW,6
14/09/2016,25.1,30.4,19.7,0,1015.6,194,S,8
13/09/2016,25,29.5,20.5,0,1017.2,220,SW,5
12/09/2016,22.3,27.2,17.4,0,1017.4,57,NE,5
11/09/2016,22.9,26.8,19.1,0,1014.5,356,N,5
10/09/2016,25.1,29.9,20.3,Tr,1010.6,291,W,8
09/09/2016,27,32.7,21.3,0,1008.8,301,NW,5
08/09/2016,26.9,33.3,20.6,0,1007.4,255,W,8
07/09/2016,25.9,32.1,19.8,0.1,1006.4,234,SW,11
06/09/2016,25.4,29.6,21.3,Tr,1009.1,267,W,8
05/09/2016,26.6,32.5,20.6,0,1010.1,102,E,7
04/09/2016,25.4,30.9,20,Tr,1009.2,188,S,7
03/09/2016,24.7,28.6,20.8,0,1008.4,163,S,5
02/09/2016,26.4,33.9,18.9,0,1002.9,28,NE,7
01/09/2016,27.9,33,22.8,0,998.3,294,NW,9
31/10/2016,5.7,8.2,3.1,0,1037.4,137,SE,7
30/10/2016,9.8,16.9,2.6,0,1027.4,83,E,11
29/10/2016,8.8,13.5,4.1,0,1029.1,59,NE,8
28/10/2016,11.9,15.4,8.5,0,1031.6,64,NE,6
27/10/2016,9.8,10.9,8.7,16.8,1026.3,329,NW,5
26/10/2016,13.2,15.2,11.1,0.5,1025.3,341,N,6
25/10/2016,11.6,17.3,5.8,0,1015.9,186,S,6
24/10/2016,10.6,14.2,6.9,1.2,1016.6,199,S,3
23/10/2016,10.1,11.5,8.7,0.1,1022.7,211,SW,2
22/10/2016,11.4,12.7,10.1,11,1024.2,35,NE,5
21/10/2016,10.7,12.5,8.8,0.7,1018.9,334,NW,3
20/10/2016,13.6,16.9,10.2,29.2,1020.3,4,N,5
19/10/2016,18.1,22.8,13.3,0,1016.1,56,NE,5
18/10/2016,17.2,21.4,13,0,1018.5,158,S,5
17/10/2016,17.4,21.7,13.1,0,1020.7,342,N,6
16/10/2016,16.7,20.6,12.8,0,1018.6,174,S,6
15/10/2016,15.6,16.6,14.5,3.4,1021.6,136,SE,3
14/10/2016,17.9,24.4,11.5,0,1021.1,155,SE,5
13/10/2016,18,24.8,11.2,0,1019.3,132,SE,4
12/10/2016,16.1,18.7,13.4,0,1023.1,340,N,5
11/10/2016,16.1,21.5,10.7,0,1022.5,3,N,5
10/10/2016,15.3,23.3,7.4,0,1017.1,111,E,8
09/10/2016,11.3,15.2,7.5,0,1022.1,244,SW,3
08/10/2016,15.4,20.9,10,0,1022.6,79,E,6
07/10/2016,16.1,17.7,14.6,3.4,1019.1,242,SW,6
06/10/2016,16.8,19.8,13.7,4.1,1022.7,344,N,3
05/10/2016,19,24.2,13.8,0,1019.5,124,SE,6
04/10/2016,21.6,23.4,19.9,0,1014,9,N,3
03/10/2016,21.4,27.2,15.6,0,1010.9,4,N,6
02/10/2016,20.9,25.7,16.2,0,1011,329,NW,4
01/10/2016,19.9,24.1,15.8,0,1014.4,223,SW,3
30/11/2016,4.9,11.5,-1.7,0,1026.5,321,NW,5
29/11/2016,3,5.4,0.6,0,1031.7,342,N,5
28/11/2016,3.6,8.6,-1.4,0,1032.7,309,NW,4
27/11/2016,6,12.2,-0.3,0,1030.2,242,SW,6
26/11/2016,6.2,12.5,-0.1,0,1021.5,274,W,8
25/11/2016,1.8,7.1,-3.6,0,1024.7,143,SE,5
24/11/2016,1.4,6.4,-3.5,0,1027.9,200,S,7
23/11/2016,0.1,5.5,-5.4,0,1034.9,186,S,5
22/11/2016,-1.4,0.3,-3,0,1039.2,147,SE,5
21/11/2016,0.9,2.9,-1,2.7,1033.6,63,NE,7
20/11/2016,5.6,7.7,3.5,1.8,1023,18,N,7
19/11/2016,9.8,13.6,5.9,0,1020.9,205,SW,6
18/11/2016,6.4,7,5.8,0,1014,17,N,4
17/11/2016,6.5,10.2,2.7,0,1021.7,328,NW,6
16/11/2016,6.5,11.1,1.9,0,1021.7,336,NW,4
15/11/2016,7.2,11.4,3,0,1023.9,316,NW,3
14/11/2016,7.7,13.5,1.9,0,1024.6,295,NW,5
13/11/2016,8.2,12.9,3.4,0,1016.8,73,E,5
12/11/2016,7.8,12.9,2.7,0,1020.4,343,N,4
11/11/2016,7.7,13.6,1.8,0,1014.6,325,NW,6
10/11/2016,8.9,15.1,2.7,0,1014.1,300,NW,5
09/11/2016,5.2,9.5,1,0,1025.4,45,NE,5
08/11/2016,7.5,12,3.1,0,1034.1,149,SE,6
07/11/2016,9.2,11.9,6.4,0,1032.1,75,E,4
06/11/2016,8.2,10.8,5.6,2.4,1026.8,25,NE,5
05/11/2016,11.3,17.6,5.1,Tr,1018.9,19,N,8
04/11/2016,9.4,16.1,2.8,0,1008,87,E,6
03/11/2016,8.1,14,2.2,0,1015.9,125,SE,6
02/11/2016,6.8,13.5,0.1,0,1025.2,146,SE,6
01/11/2016,3.1,7.6,-1.3,0,1032.6,61,NE,4
31/12/2016,-0.3,4.9,-5.5,0,1027.1,89,E,6
30/12/2016,-1.9,2.3,-6,0,1028.9,355,N,4
29/12/2016,-0.8,4,-5.7,0,1034,141,SE,6
28/12/2016,-2.4,1.5,-6.3,0,1034.8,247,SW,5
27/12/2016,0.1,4,-3.9,0,1034.3,56,NE,7
26/12/2016,1.5,3.3,-0.3,0.6,1033.7,230,SW,5
25/12/2016,1.2,3.3,-0.9,0.7,1028.9,29,NE,4
24/12/2016,-0.2,2.1,-2.5,0,1030.2,345,N,4
23/12/2016,0,3.2,-3.2,0,1031.1,114,SE,7
22/12/2016,5.9,10.1,1.7,0,1025.3,303,NW,6
21/12/2016,2.6,4.6,0.7,0.3,1025.1,79,E,6
20/12/2016,0.8,4.1,-2.6,4.1,1029,300,NW,3
19/12/2016,2.1,7.3,-3,0,1026.3,83,E,3
18/12/2016,1.4,6.4,-3.7,0,1024.8,220,SW,6
17/12/2016,1.1,5.7,-3.5,0,1023.2,351,N,3
16/12/2016,1.9,8.8,-5,0,1024.7,84,E,5
15/12/2016,1.5,7.7,-4.7,0,1033.6,5,N,5
14/12/2016,-0.3,2.3,-3,0,1033.2,285,W,5
13/12/2016,1.7,3.1,0.3,0,1032.7,283,W,4
12/12/2016,3.4,5.6,1.1,0.8,1026.4,350,N,6
11/12/2016,0.3,3,-2.3,0,1023.9,35,NE,4
10/12/2016,0.8,5.2,-3.7,0,1029.3,339,N,5
09/12/2016,2.2,3.8,0.6,0,1029.7,348,N,4
08/12/2016,7.2,14.4,0,0,1020.4,87,E,7
07/12/2016,5.8,13.4,-1.9,0,1022.1,128,SE,6
06/12/2016,6.8,11.9,1.6,0,1021.3,233,SW,8
05/12/2016,4.8,9.5,0.1,0,1030.1,203,SW,10
04/12/2016,3.8,8.5,-0.9,0,1018.4,343,N,3
03/12/2016,4.6,9.7,-0.5,0,1019.4,19,N,4
02/12/2016,5,11.3,-1.3,0,1027.5,198,S,4
01/12/2016,5.8,11.7,-0.2,0,1033.3,171,S,4
31/01/2017,0.3,4.7,-4.1,0,1030.4,180,S,5
30/01/2017,-3.2,1.8,-8.2,0,1035.8,136,SE,8
29/01/2017,-0.1,3.8,-4.1,0,1032.8,310,NW,8
28/01/2017,1.4,4.2,-1.5,0,1021.3,16,N,4
27/01/2017,2,5,-1,0,1027.4,135,SE,8
26/01/2017,4.2,13.3,-4.8,0,1026.4,358,N,9
25/01/2017,-1.9,3.6,-7.3,0,1029,7,N,5
24/01/2017,-1.8,2,-5.5,0,1036.4,296,NW,6
23/01/2017,-3.6,1.1,-8.4,0,1035.4,316,NW,6
22/01/2017,-3,2.5,-8.5,0,1035.1,152,SE,5
21/01/2017,-0.9,6.6,-8.5,0,1032.6,27,NE,7
20/01/2017,-3.1,2.4,-8.6,0,1032,213,SW,8
19/01/2017,-0.7,3.1,-4.5,0,1033.4,292,W,16
18/01/2017,-1.9,2.3,-6.1,0,1032,4,N,4
17/01/2017,-1.1,2.3,-4.5,0,1031.7,197,S,4
16/01/2017,-2.5,0,-5.1,0,1031.8,301,NW,5
15/01/2017,-4,-1.4,-6.7,0,1031.8,331,NW,5
14/01/2017,-1.3,2.8,-5.4,0,1033.8,4,N,4
13/01/2017,0.4,4.4,-3.6,0,1027.5,197,S,7
12/01/2017,4.6,11.5,-2.3,0,1020.8,255,W,7
11/01/2017,2.5,10.3,-5.3,0,1024.4,211,SW,7
10/01/2017,0.1,4.5,-4.3,0,1030.3,111,E,8
09/01/2017,-0.2,3.2,-3.6,0,1027.4,161,S,6
08/01/2017,-0.9,1.9,-3.7,0,1024.3,38,NE,5
07/01/2017,1.6,2,1.1,0.5,1024.3,344,N,5
06/01/2017,2.2,3.6,0.9,0,1026.1,49,NE,4
05/01/2017,0.2,2.1,-1.7,0.6,1030.7,320,NW,3
04/01/2017,-1.7,0.5,-3.9,0,1027.1,357,N,5
03/01/2017,-2.5,0.5,-5.5,0,1024,103,E,6
02/01/2017,1.4,8,-5.3,0,1026.2,129,SE,6
01/01/2017,-2.5,-1.2,-3.8,0,1025.6,40,NE,4
28/02/2017,11.4,15.2,7.7,0,1019.1,42,NE,9
27/02/2017,10.2,18.5,2,0,1020.9,234,SW,9
26/02/2017,8,14.4,1.5,0,1025.1,89,E,7
25/02/2017,7.3,14.2,0.5,0,1024,252,W,8
24/02/2017,6,14,-2.1,0,1025.8,230,SW,9
23/02/2017,2.6,8.4,-3.1,0,1029.1,103,E,8
22/02/2017,1.4,8.9,-6,0,1026.2,286,W,6
21/02/2017,-0.8,1.5,-3,6.5,1028.9,174,S,4
20/02/2017,2.8,6.9,-1.3,0,1032.8,100,E,6
19/02/2017,6.3,12.2,0.5,0,1013,41,NE,7
18/02/2017,4.5,13,-4,0,1017.6,161,S,8
17/02/2017,4.2,6.8,1.6,0,1029.5,129,SE,11
16/02/2017,6.1,11.2,1,0,1022.7,97,E,9
15/02/2017,5.1,12,-1.8,0,1016.9,342,N,5
14/02/2017,3.5,7.9,-1,0,1030.4,341,N,4
13/02/2017,7.3,13.1,1.6,0,1032.8,303,NW,6
12/02/2017,6.5,13.6,-0.7,0,1026.9,269,W,8
11/02/2017,3.9,12.2,-4.5,0,1028,251,W,9
10/02/2017,0.5,7.7,-6.8,0,1030.7,307,NW,4
09/02/2017,-0.8,4.7,-6.4,0,1030.2,292,W,8
08/02/2017,2.9,6.4,-0.7,0,1031.6,352,N,8
07/02/2017,1.9,4,-0.3,0,1030.4,17,N,6
06/02/2017,0.8,4.3,-2.7,0,1032.8,12,N,6
05/02/2017,4.3,11.1,-2.4,0,1024,179,S,8
04/02/2017,1.4,6.6,-3.9,0,1019.8,250,W,6
03/02/2017,1.2,6.8,-4.4,0,1022,126,SE,3
02/02/2017,-0.3,5.8,-6.4,0,1028.5,255,W,3
01/02/2017,-0.9,4.1,-5.9,0,1037.7,112,E,5
31/03/2017,10.9,16.5,5.4,0,1025,297,NW,9
30/03/2017,15.6,20.3,10.8,Tr,1024,14,N,9
29/03/2017,12.8,20.2,5.5,0,1019.1,130,SE,8
28/03/2017,11.3,16.5,6.2,Tr,1021.6,102,E,6
27/03/2017,9.9,15.9,4,4,1021.8,115,SE,9
26/03/2017,11.4,15.3,7.5,0,1022.6,314,NW,9
25/03/2017,7.5,14.4,0.5,0,1022.7,299,NW,12
24/03/2017,6.5,8.6,4.3,1,1022.1,342,N,6
23/03/2017,8.3,10.4,6.3,3.9,1023.7,84,E,7
22/03/2017,8.8,12,5.6,1.8,1020.1,128,SE,7
21/03/2017,8.7,13,4.3,0,1023.3,153,SE,6
20/03/2017,13.1,14.8,11.4,0,1023.4,288,W,8
19/03/2017,12.4,17.9,6.9,0,1022.6,223,SW,6
18/03/2017,13.1,18.1,8.1,0,1024,153,SE,5
17/03/2017,9.7,14.4,5,0,1019.7,168,S,6
16/03/2017,11.4,17.2,5.6,0,1018.7,128,SE,8
15/03/2017,9.7,15.8,3.6,0,1022,148,SE,8
14/03/2017,10.2,16.4,4.1,0,1026.1,229,SW,8
13/03/2017,7.5,13.5,1.5,0,1027.6,189,S,5
12/03/2017,9.4,13.9,5,0,1027.3,64,NE,6
11/03/2017,13.6,18.9,8.2,0,1019.4,1,N,7
10/03/2017,12.9,18.9,7,0,1016.4,169,S,6
09/03/2017,11.2,17.5,4.8,0,1015.6,250,W,8
08/03/2017,8.7,14.4,3,0,1019.1,271,W,8
07/03/2017,5.6,10.4,0.8,0,1024.1,315,NW,9
06/03/2017,9.5,16.6,2.4,0,1020.6,339,N,10
05/03/2017,7.5,11.2,3.9,0,1023.8,187,S,7
04/03/2017,7.6,13.5,1.7,0,1017.7,328,NW,6
03/03/2017,10.9,19.6,2.3,0,1014,317,NW,8
02/03/2017,8.2,17,-0.6,0,1016.9,126,SE,10
01/03/2017,8,10.5,5.5,0,1026.4,307,NW,16
30/04/2017,23.9,27.5,20.3,0,1010.7,325,NW,11
29/04/2017,26.5,33.1,19.9,0,1003.8,237,SW,10
28/04/2017,25,32.1,17.9,0,1007,249,W,11
27/04/2017,19.5,27,12,0,1014.6,240,SW,10
26/04/2017,16.9,23,10.7,0,1022.4,280,W,8
25/04/2017,15.8,18.2,13.4,0,1022.9,81,E,9
24/04/2017,19.6,24.1,15.1,0,1013.8,99,E,8
23/04/2017,17.4,23.6,11.3,0,1008.6,137,SE,9
22/04/2017,19.9,25.9,13.9,0,1008.5,156,SE,12
21/04/2017,17.6,22.5,12.7,0,1015.6,271,W,12
20/04/2017,18.1,24.4,11.9,0,1010.8,267,W,12
19/04/2017,15.7,18,13.4,0,1009.2,9,N,5
18/04/2017,19.6,24.2,14.9,0,1005,55,NE,9
17/04/2017,23.8,28.7,18.8,0,1000.5,260,W,13
16/04/2017,22.3,25.3,19.3,0,1008,209,SW,11
15/04/2017,22.6,28.9,16.2,0,1010,221,SW,9
14/04/2017,19.4,28.2,10.6,0,1006.2,268,W,7
13/04/2017,14.6,19.3,9.9,7.9,1009.2,260,W,7
12/04/2017,17.9,25.1,10.7,0,1013.5,210,SW,12
11/04/2017,14.6,21.1,8.1,0,1016.8,74,E,12
10/04/2017,13.8,18,9.5,0,1011.8,155,SE,8
09/04/2017,12.7,16,9.3,0,1019.9,159,S,8
08/04/2017,12.9,16.1,9.7,8.1,1020.7,306,NW,5
07/04/2017,16.4,19.7,13,10,1012.5,355,N,6
06/04/2017,16.2,22.3,10.1,0,1011.3,100,E,8
05/04/2017,14.8,18.2,11.4,0,1012.3,152,SE,7
04/04/2017,15.5,18.4,12.6,5.3,1014.4,5,N,10
03/04/2017,17.3,23.1,11.5,0,1016,162,S,9
02/04/2017,16.4,22.9,9.9,0,1017.9,94,E,8
01/04/2017,17.6,24.4,10.8,0,1017,230,SW,13
31/05/2017,26.1,33.2,19,0,999.7,148,SE,10
30/05/2017,23.8,28.5,19.1,6.9,1005.7,346,N,10
29/05/2017,25.4,27.1,23.8,0,1009.5,0,N,12
28/05/2017,27.1,32.8,21.5,0,1005.6,16,N,7
27/05/2017,28.3,35.2,21.4,0,1002.4,134,SE,10
26/05/2017,24.6,31.8,17.4,0,1006.9,139,SE,9
25/05/2017,26.2,31.5,20.9,0,1011.7,134,SE,11
24/05/2017,25.9,32.7,19,0,1009.7,192,S,10
23/05/2017,21.4,27.5,15.2,0,1014.7,246,SW,8
22/05/2017,19.3,21.9,16.7,17.5,1013.6,339,N,6
21/05/2017,26.8,32,21.5,0,1007.8,76,E,10
20/05/2017,26.5,33.3,19.7,0,1008.4,146,SE,9
19/05/2017,28.7,35.6,21.8,0,1007.1,169,S,11
18/05/2017,27.4,32.6,22.1,0,1006.2,153,SE,9
17/05/2017,24.3,31.1,17.5,0,1005.2,0,N,9
16/05/2017,24.6,31.2,18,0,1004.8,135,SE,9
15/05/2017,23.1,27.9,18.4,0,1012.4,140,SE,9
14/05/2017,22.6,27.4,17.7,0,1014,23,NE,9
13/05/2017,22.4,28,16.9,0,1010.2,126,SE,9
12/05/2017,23.1,30.3,16,0,1002.4,137,SE,11
11/05/2017,29.1,35.7,22.6,0,1007.1,245,SW,12
10/05/2017,24.9,33.2,16.6,0,1006.1,235,SW,11
09/05/2017,20.6,27.6,13.7,0,1006.1,132,SE,9
08/05/2017,23.1,29,17.3,0,1006.7,151,SE,10
07/05/2017,22.3,29.1,15.5,0,1012,192,S,8
06/05/2017,23.4,30,16.7,0,1014.2,194,S,12
05/05/2017,19.7,22.8,16.6,0,1017.4,254,W,22
04/05/2017,19.5,24.8,14.2,0,1014.3,329,NW,12
03/05/2017,19.6,22.5,16.7,1.2,1015.1,133,SE,8
02/05/2017,21.4,27.2,15.6,0,1014.3,122,SE,12
01/05/2017,19.9,25,14.7,0,1015.1,335,NW,7
30/06/2017,30.9,36.3,25.4,0,1002,221,SW,8
29/06/2017,30.6,34.9,26.2,0,1004.5,291,W,6
28/06/2017,31.1,36.9,25.4,0,1004.7,158,S,9
27/06/2017,29.8,36.2,23.3,0,1004.8,163,S,8
26/06/2017,27.4,33.8,21,0,1006.3,263,W,6
25/06/2017,27,33.6,20.4,2.6,1004.8,298,NW,8
24/06/2017,23.7,28.3,19.1,0,1004.4,360,N,7
23/06/2017,23.6,27.6,19.5,0.3,1003.9,35,NE,6
22/06/2017,20.2,20.9,19.6,9.5,1005.8,48,NE,6
21/06/2017,27.9,34.1,21.7,17.5,1003.4,6,N,8
20/06/2017,28.9,34.3,23.4,0,1002,360,N,7
19/06/2017,27.9,34.3,21.6,0,1000.9,1,N,7
18/06/2017,28.6,35.1,22.1,2.9,1002.3,180,S,8
17/06/2017,29.6,36,23.1,0,1002.6,165,S,7
16/06/2017,28.8,35,22.5,0,1004.6,165,S,8
15/06/2017,28.4,35.3,21.5,0,1006.3,171,S,9
14/06/2017,25.4,31.9,18.9,0,1010.9,176,S,6
13/06/2017,21.2,23.1,19.4,5,1014.9,310,NW,8
12/06/2017,25.4,30,20.7,7,1011.8,4,N,10
11/06/2017,24.8,31.6,17.9,0,1008.9,351,N,8
10/06/2017,25.6,29.8,21.5,0,1008.1,353,N,11
09/06/2017,27.4,35.7,19.2,0,1003.2,179,S,11
08/06/2017,28.2,35.3,21.2,0,1005.1,106,E,7
07/06/2017,23.2,32.2,14.3,0,1007.9,97,E,9
06/06/2017,18.9,21.6,16.2,0,1009.6,156,SE,6
05/06/2017,21.4,23.8,18.9,0.3,1012.1,132,SE,7
04/06/2017,24.3,29.6,19,0,1010.3,171,S,7
03/06/2017,21.1,26.7,15.5,0,1011.7,200,S,7
02/06/2017,23.4,27.3,19.4,0.5,1006.7,3,N,9
01/06/2017,25.6,30.7,20.4,0,1003.3,66,NE,10
31/07/2017,26.5,30.9,22.1,0.7,1006.3,345,N,5
30/07/2017,24.9,29.8,20.1,0,1004.9,111,E,6
29/07/2017,24.2,28.4,20.1,0,1008.4,74,E,4
28/07/2017,22.6,24.5,20.7,12.6,1013.5,227,SW,7
27/07/2017,22.9,25.3,20.5,1.8,1009.1,124,SE,2
26/07/2017,22.2,24.5,20,18.9,1006,320,NW,6
25/07/2017,24.4,26.9,21.9,10.7,1008.5,326,NW,6
24/07/2017,27.7,30.5,24.9,7,1005.9,343,N,7
23/07/2017,25.7,27.8,23.6,1.2,1004.4,21,N,4
22/07/2017,24.1,26.9,21.4,0,1008.7,42,NE,4
21/07/2017,25.1,28.5,21.7,13.3,1007.8,348,N,9
20/07/2017,32,36.6,27.4,1.6,999.5,229,SW,9
19/07/2017,29.7,34.4,25,0,1000.6,57,NE,7
18/07/2017,29.6,33.6,25.6,0,1004.4,121,SE,10
